version,Participant Private ID,condition,Trial Number,Spreadsheet: pairing,Spreadsheet: modality,Spreadsheet: word-a,Spreadsheet: word-b,Spreadsheet: word-answer,Spreadsheet: meaning-prompt,Response,Correct,Reaction Time
19,13612645.0,condition-3,15.0,i6,interoceptive,i6hk-noNbiri.mp4,i6kh-girigiri.mp4,i6hk-noNbiri.mp4,"at leisure, in a relaxed manner",i6hk-noNbiri.mp4,1,9463.900000000023
19,13612645.0,condition-3,16.0,a3,auditory,a3kh-syakisyaki.mp4,a3hk-ziriziri.mp4,a3kh-syakisyaki.mp4,"crisp, crunchy",a3kh-syakisyaki.mp4,1,15751.799999952316
19,13612645.0,condition-3,17.0,v9,visual,v9hk-mukumuku.mp4,v9kh-bosabosa.mp4,v9kh-bosabosa.mp4,"ruffled, disheveled",v9kh-bosabosa.mp4,1,39721.19999990461
19,13612645.0,condition-3,18.0,i2,interoceptive,i2hk-syoboN.mp4,i2kh-ruNruN.mp4,i2hk-syoboN.mp4,"downhearted, dejected",i2kh-ruNruN.mp4,0,12289.5
19,13612645.0,condition-3,19.0,v6,visual,v6kh-gotugotu.mp4,v6hk-huNwari.mp4,v6hk-huNwari.mp4,"gently, airily, fluffy",v6hk-huNwari.mp4,1,8538.099999999977
19,13612645.0,condition-3,20.0,i9,interoceptive,i9hk-yuttari.mp4,i9kh-dokidoki.mp4,i9kh-dokidoki.mp4,with a rapid heartbeat,i9kh-dokidoki.mp4,1,8316.799999904644
19,13612645.0,condition-3,21.0,a0,auditory,a0hk-gosogoso.mp4,a0kh-katakata.mp4,a0hk-gosogoso.mp4,with a rustling sound,a0kh-katakata.mp4,0,13133.59999985696
19,13612645.0,condition-3,22.0,a9,auditory,a9hk-mogomogo.mp4,a9kh-sakutto.mp4,a9kh-sakutto.mp4,with a crunch,a9kh-sakutto.mp4,1,8045.599999904633
19,13612645.0,condition-3,23.0,v7,visual,v7kh-kiritto.mp4,v7hk-boNyari.mp4,v7kh-kiritto.mp4,"crisp appearance, stiffly",v7kh-kiritto.mp4,1,12704.09999985696
19,13612645.0,condition-3,24.0,a1,auditory,a1hk-sitosito.mp4,a1kh-batyabatya.mp4,a1kh-batyabatya.mp4,splashing,a1hk-sitosito.mp4,0,12456.0
19,13612645.0,condition-3,25.0,a5,auditory,a5hk-sororisorori.mp4,a5kh-dotabata.mp4,a5kh-dotabata.mp4,"noisily, with heavy feet",a5hk-sororisorori.mp4,0,16847.899999809277
19,13612645.0,condition-3,26.0,a7,auditory,a7hk-dosidosi.mp4,a7kh-gisigisi.mp4,a7kh-gisigisi.mp4,"with a creak, squeak",a7kh-gisigisi.mp4,1,13115.59999985696
19,13612645.0,condition-3,27.0,a4,auditory,a4hk-zuruzuru.mp4,a4kh-poripori.mp4,a4hk-zuruzuru.mp4,with a slurp,a4hk-zuruzuru.mp4,1,8423.900000000023
19,13612645.0,condition-3,28.0,v2,visual,v2hk-doNyori.mp4,v2kh-kirakira.mp4,v2hk-doNyori.mp4,"dark, gloomy",v2hk-doNyori.mp4,1,8125.399999952293
19,13612645.0,condition-3,29.0,a6,auditory,a6hk-dosari.mp4,a6kh-katitto.mp4,a6hk-dosari.mp4,with a thud,a6hk-dosari.mp4,1,9244.19999990461
19,13612645.0,condition-3,30.0,i5,interoceptive,i5kh-harahara.mp4,i5hk-nobinobi.mp4,i5kh-harahara.mp4,"anxious, nervous",i5kh-harahara.mp4,1,8103.099999999977
19,13612585.0,condition-2,1.0,a0,auditory,a0kk-katakata.mp4,a0hh-gosogoso.mp4,a0hh-gosogoso.mp4,with a rustling sound,a0hh-gosogoso.mp4,1,18704.900000000373
19,13612585.0,condition-2,2.0,v4,visual,v4kk-barabara.mp4,v4hh-bissiri.mp4,v4hh-bissiri.mp4,"closely lined up, densely",v4hh-bissiri.mp4,1,34612.59999999963
19,13612585.0,condition-2,3.0,i4,interoceptive,i4hh-tyaNto.mp4,i4kk-dogimagi.mp4,i4hh-tyaNto.mp4,"attentive, proper attitude",i4hh-tyaNto.mp4,1,12328.70000000036
19,13612585.0,condition-2,4.0,i9,interoceptive,i9kk-dokidoki.mp4,i9hh-yuttari.mp4,i9kk-dokidoki.mp4,with a rapid heartbeat,i9hh-yuttari.mp4,0,21613.99999999962
19,13612585.0,condition-2,5.0,i7,interoceptive,i7hh-hokkori.mp4,i7kk-zokuzoku.mp4,i7kk-zokuzoku.mp4,"shivering, feeling chilly",i7kk-zokuzoku.mp4,1,8870.899999999994
19,13612585.0,condition-2,6.0,i3,interoceptive,i3hh-sukkiri.mp4,i3kk-iraira.mp4,i3kk-iraira.mp4,"to get irritated, annoyed",i3kk-iraira.mp4,1,8217.699999998906
19,13612585.0,condition-2,7.0,v5,visual,v5kk-nikoniko.mp4,v5hh-busuri.mp4,v5kk-nikoniko.mp4,"smilingly, with a grin",v5kk-nikoniko.mp4,1,8939.400000000023
19,13612585.0,condition-2,8.0,a8,auditory,a8hh-bosori.mp4,a8kk-kyaakyaa.mp4,a8hh-bosori.mp4,"in a whisper, in a murmur",a8kk-kyaakyaa.mp4,0,7855.700000000012
19,13612585.0,condition-2,9.0,a6,auditory,a6hh-dosari.mp4,a6kk-katitto.mp4,a6hh-dosari.mp4,with a thud,a6hh-dosari.mp4,1,9234.89999999886
19,13612585.0,condition-2,10.0,i2,interoceptive,i2kk-ruNruN.mp4,i2hh-syoboN.mp4,i2hh-syoboN.mp4,"downhearted, dejected",i2kk-ruNruN.mp4,0,15898.899999999616
19,13612585.0,condition-2,11.0,a1,auditory,a1hh-sitosito.mp4,a1kk-batyabatya.mp4,a1kk-batyabatya.mp4,splashing,a1kk-batyabatya.mp4,1,7856.899999998859
19,13612585.0,condition-2,12.0,v6,visual,v6hh-huNwari.mp4,v6kk-gotugotu.mp4,v6hh-huNwari.mp4,"gently, airily, fluffy",v6kk-gotugotu.mp4,0,9130.699999998906
19,13612585.0,condition-2,13.0,i6,interoceptive,i6kk-girigiri.mp4,i6hh-noNbiri.mp4,i6hh-noNbiri.mp4,"at leisure, in a relaxed manner",i6kk-girigiri.mp4,0,11341.799999999988
19,13612585.0,condition-2,14.0,v3,visual,v3kk-hirahira.mp4,v3hh-pitari.mp4,v3kk-hirahira.mp4,"fluttering, dangling",v3kk-hirahira.mp4,1,9173.599999999977
19,13612585.0,condition-2,15.0,a3,auditory,a3kk-syakisyaki.mp4,a3hh-ziriziri.mp4,a3kk-syakisyaki.mp4,"crisp, crunchy",a3hh-ziriziri.mp4,0,8377.0
19,13612585.0,condition-2,16.0,v9,visual,v9kk-bosabosa.mp4,v9hh-mukumuku.mp4,v9kk-bosabosa.mp4,"ruffled, disheveled",v9hh-mukumuku.mp4,0,9516.599999999977
19,13612585.0,condition-2,17.0,v7,visual,v7kk-kiritto.mp4,v7hh-boNyari.mp4,v7kk-kiritto.mp4,"crisp appearance, stiffly",v7hh-boNyari.mp4,0,9751.699999999604
19,13612585.0,condition-2,18.0,i5,interoceptive,i5hh-nobinobi.mp4,i5kk-harahara.mp4,i5kk-harahara.mp4,"anxious, nervous",i5kk-harahara.mp4,1,12722.39999999886
19,13612585.0,condition-2,19.0,i1,interoceptive,i1kk-gatugatu.mp4,i1hh-geNnari.mp4,i1kk-gatugatu.mp4,"ravenously, greedily",i1kk-gatugatu.mp4,1,12685.29999999964
19,13612585.0,condition-2,20.0,a2,auditory,a2kk-potapota.mp4,a2hh-zyaazyaa.mp4,a2hh-zyaazyaa.mp4,noisily gushing,a2kk-potapota.mp4,0,11532.499999999942
19,13612585.0,condition-2,21.0,v8,visual,v8kk-garigari.mp4,v8hh-marumaru.mp4,v8hh-marumaru.mp4,"plump, rotund, chubby",v8hh-marumaru.mp4,1,8591.900000000373
19,13612585.0,condition-2,22.0,i0,interoceptive,i0kk-wakuwaku.mp4,i0hh-uNzari.mp4,i0hh-uNzari.mp4,"boredom, tedious, fed up with",i0hh-uNzari.mp4,1,10724.599999999627
19,13612585.0,condition-2,23.0,a5,auditory,a5hh-sororisorori.mp4,a5kk-dotabata.mp4,a5kk-dotabata.mp4,"noisily, with heavy feet",a5kk-dotabata.mp4,1,8733.700000000012
19,13612585.0,condition-2,24.0,a7,auditory,a7kk-gisigisi.mp4,a7hh-dosidosi.mp4,a7kk-gisigisi.mp4,"with a creak, squeak",a7kk-gisigisi.mp4,1,15649.399999999616
19,13612585.0,condition-2,25.0,i8,interoceptive,i8hh-hotto.mp4,i8kk-dokiri.mp4,i8hh-hotto.mp4,with a feeling of relief,i8kk-dokiri.mp4,0,7909.699999999255
19,13612585.0,condition-2,26.0,v1,visual,v1kk-gizagiza.mp4,v1hh-kurikuri.mp4,v1kk-gizagiza.mp4,"jagged, serrated",v1hh-kurikuri.mp4,0,8713.59999999887
19,13612585.0,condition-2,27.0,v0,visual,v0kk-tiratira.mp4,v0hh-kukkiri.mp4,v0hh-kukkiri.mp4,"clearly, distinctly, sharply",v0kk-tiratira.mp4,0,11133.199999999952
19,13612585.0,condition-2,28.0,v2,visual,v2kk-kirakira.mp4,v2hh-doNyori.mp4,v2hh-doNyori.mp4,"dark, gloomy",v2kk-kirakira.mp4,0,12222.899999999674
19,13612585.0,condition-2,29.0,a4,auditory,a4hh-zuruzuru.mp4,a4kk-poripori.mp4,a4hh-zuruzuru.mp4,with a slurp,a4hh-zuruzuru.mp4,1,16574.0
19,13612585.0,condition-2,30.0,a9,auditory,a9kk-sakutto.mp4,a9hh-mogomogo.mp4,a9kk-sakutto.mp4,with a crunch,a9hh-mogomogo.mp4,0,16395.0
19,13612207.0,condition-2,1.0,a5,auditory,a5hh-sororisorori.mp4,a5kk-dotabata.mp4,a5kk-dotabata.mp4,"noisily, with heavy feet",a5kk-dotabata.mp4,1,11220.899999999909
19,13612207.0,condition-2,2.0,i9,interoceptive,i9hh-yuttari.mp4,i9kk-dokidoki.mp4,i9kk-dokidoki.mp4,with a rapid heartbeat,i9kk-dokidoki.mp4,1,14319.699999999808
19,13612207.0,condition-2,3.0,v4,visual,v4kk-barabara.mp4,v4hh-bissiri.mp4,v4hh-bissiri.mp4,"closely lined up, densely",v4kk-barabara.mp4,0,9766.2999999999
19,13612207.0,condition-2,4.0,a1,auditory,a1kk-batyabatya.mp4,a1hh-sitosito.mp4,a1kk-batyabatya.mp4,splashing,a1hh-sitosito.mp4,0,10146.000000000087
19,13612207.0,condition-2,5.0,i8,interoceptive,i8kk-dokiri.mp4,i8hh-hotto.mp4,i8hh-hotto.mp4,with a feeling of relief,i8kk-dokiri.mp4,0,10329.999999999824
19,13612207.0,condition-2,6.0,v1,visual,v1kk-gizagiza.mp4,v1hh-kurikuri.mp4,v1kk-gizagiza.mp4,"jagged, serrated",v1kk-gizagiza.mp4,1,14849.200000000012
19,13612207.0,condition-2,7.0,v6,visual,v6hh-huNwari.mp4,v6kk-gotugotu.mp4,v6hh-huNwari.mp4,"gently, airily, fluffy",v6kk-gotugotu.mp4,0,24095.399999999998
19,13612207.0,condition-2,8.0,a8,auditory,a8kk-kyaakyaa.mp4,a8hh-bosori.mp4,a8hh-bosori.mp4,"in a whisper, in a murmur",a8hh-bosori.mp4,1,16109.099999999802
19,13612207.0,condition-2,9.0,i5,interoceptive,i5kk-harahara.mp4,i5hh-nobinobi.mp4,i5kk-harahara.mp4,"anxious, nervous",i5kk-harahara.mp4,1,8760.800000000163
19,13612207.0,condition-2,10.0,a4,auditory,a4kk-poripori.mp4,a4hh-zuruzuru.mp4,a4hh-zuruzuru.mp4,with a slurp,a4hh-zuruzuru.mp4,1,9579.900000000023
19,13612207.0,condition-2,11.0,i0,interoceptive,i0hh-uNzari.mp4,i0kk-wakuwaku.mp4,i0hh-uNzari.mp4,"boredom, tedious, fed up with",i0hh-uNzari.mp4,1,16762.100000000093
19,13612207.0,condition-2,12.0,a6,auditory,a6hh-dosari.mp4,a6kk-katitto.mp4,a6hh-dosari.mp4,with a thud,a6kk-katitto.mp4,0,8553.5
19,13612207.0,condition-2,13.0,a0,auditory,a0hh-gosogoso.mp4,a0kk-katakata.mp4,a0hh-gosogoso.mp4,with a rustling sound,a0hh-gosogoso.mp4,1,10037.59999999992
19,13612207.0,condition-2,14.0,a3,auditory,a3kk-syakisyaki.mp4,a3hh-ziriziri.mp4,a3kk-syakisyaki.mp4,"crisp, crunchy",a3kk-syakisyaki.mp4,1,10414.499999999824
19,13612207.0,condition-2,15.0,v5,visual,v5hh-busuri.mp4,v5kk-nikoniko.mp4,v5kk-nikoniko.mp4,"smilingly, with a grin",v5kk-nikoniko.mp4,1,10437.60000000021
19,13612207.0,condition-2,16.0,i1,interoceptive,i1kk-gatugatu.mp4,i1hh-geNnari.mp4,i1kk-gatugatu.mp4,"ravenously, greedily",i1hh-geNnari.mp4,0,9374.399999999909
19,13612207.0,condition-2,17.0,i4,interoceptive,i4kk-dogimagi.mp4,i4hh-tyaNto.mp4,i4hh-tyaNto.mp4,"attentive, proper attitude",i4kk-dogimagi.mp4,0,10407.09999999992
19,13612207.0,condition-2,18.0,v0,visual,v0kk-tiratira.mp4,v0hh-kukkiri.mp4,v0hh-kukkiri.mp4,"clearly, distinctly, sharply",v0kk-tiratira.mp4,0,16479.800000000163
19,13612207.0,condition-2,19.0,i7,interoceptive,i7kk-zokuzoku.mp4,i7hh-hokkori.mp4,i7kk-zokuzoku.mp4,"shivering, feeling chilly",i7hh-hokkori.mp4,0,16559.200000000186
19,13612207.0,condition-2,20.0,v7,visual,v7kk-kiritto.mp4,v7hh-boNyari.mp4,v7kk-kiritto.mp4,"crisp appearance, stiffly",v7hh-boNyari.mp4,0,11932.600000000037
19,13612207.0,condition-2,21.0,v2,visual,v2kk-kirakira.mp4,v2hh-doNyori.mp4,v2hh-doNyori.mp4,"dark, gloomy",v2hh-doNyori.mp4,1,12976.399999999909
19,13612207.0,condition-2,22.0,a7,auditory,a7kk-gisigisi.mp4,a7hh-dosidosi.mp4,a7kk-gisigisi.mp4,"with a creak, squeak",a7kk-gisigisi.mp4,1,13761.800000000165
19,13612207.0,condition-2,23.0,v8,visual,v8hh-marumaru.mp4,v8kk-garigari.mp4,v8hh-marumaru.mp4,"plump, rotund, chubby",v8hh-marumaru.mp4,1,12671.899999999909
19,13612207.0,condition-2,24.0,i3,interoceptive,i3hh-sukkiri.mp4,i3kk-iraira.mp4,i3kk-iraira.mp4,"to get irritated, annoyed",i3hh-sukkiri.mp4,0,11447.40000000008
19,13612207.0,condition-2,25.0,i6,interoceptive,i6hh-noNbiri.mp4,i6kk-girigiri.mp4,i6hh-noNbiri.mp4,"at leisure, in a relaxed manner",i6hh-noNbiri.mp4,1,9264.499999999884
19,13612207.0,condition-2,26.0,i2,interoceptive,i2kk-ruNruN.mp4,i2hh-syoboN.mp4,i2hh-syoboN.mp4,"downhearted, dejected",i2kk-ruNruN.mp4,0,10522.799999999988
19,13612207.0,condition-2,27.0,v3,visual,v3kk-hirahira.mp4,v3hh-pitari.mp4,v3kk-hirahira.mp4,"fluttering, dangling",v3hh-pitari.mp4,0,18393.79999999999
19,13612207.0,condition-2,28.0,a9,auditory,a9hh-mogomogo.mp4,a9kk-sakutto.mp4,a9kk-sakutto.mp4,with a crunch,a9kk-sakutto.mp4,1,8538.60000000021
19,13612207.0,condition-2,29.0,a2,auditory,a2kk-potapota.mp4,a2hh-zyaazyaa.mp4,a2hh-zyaazyaa.mp4,noisily gushing,a2hh-zyaazyaa.mp4,1,9356.099999999977
19,13612207.0,condition-2,30.0,v9,visual,v9kk-bosabosa.mp4,v9hh-mukumuku.mp4,v9kk-bosabosa.mp4,"ruffled, disheveled",v9kk-bosabosa.mp4,1,9399.09999999986
19,13612053.0,condition-3,1.0,a2,auditory,a2kh-potapota.mp4,a2hk-zyaazyaa.mp4,a2hk-zyaazyaa.mp4,noisily gushing,a2hk-zyaazyaa.mp4,1,32963.999999994034
19,13612053.0,condition-3,2.0,i3,interoceptive,i3hk-sukkiri.mp4,i3kh-iraira.mp4,i3kh-iraira.mp4,"to get irritated, annoyed",i3kh-iraira.mp4,1,14622.899999997026
19,13612053.0,condition-3,3.0,i6,interoceptive,i6hk-noNbiri.mp4,i6kh-girigiri.mp4,i6hk-noNbiri.mp4,"at leisure, in a relaxed manner",i6hk-noNbiri.mp4,1,17493.899999997026
19,13612053.0,condition-3,4.0,i7,interoceptive,i7kh-zokuzoku.mp4,i7hk-hokkori.mp4,i7kh-zokuzoku.mp4,"shivering, feeling chilly",i7kh-zokuzoku.mp4,1,18868.20000000595
19,13612053.0,condition-3,5.0,v7,visual,v7hk-boNyari.mp4,v7kh-kiritto.mp4,v7kh-kiritto.mp4,"crisp appearance, stiffly",v7kh-kiritto.mp4,1,14689.499999994034
19,13612053.0,condition-3,6.0,i2,interoceptive,i2hk-syoboN.mp4,i2kh-ruNruN.mp4,i2hk-syoboN.mp4,"downhearted, dejected",i2kh-ruNruN.mp4,0,18478.20000000001
19,13612053.0,condition-3,7.0,v4,visual,v4kh-barabara.mp4,v4hk-bissiri.mp4,v4hk-bissiri.mp4,"closely lined up, densely",v4hk-bissiri.mp4,1,25444.899999997
19,13612053.0,condition-3,8.0,v2,visual,v2hk-doNyori.mp4,v2kh-kirakira.mp4,v2hk-doNyori.mp4,"dark, gloomy",v2hk-doNyori.mp4,1,13258.899999999963
19,13612053.0,condition-3,9.0,v1,visual,v1kh-gizagiza.mp4,v1hk-kurikuri.mp4,v1kh-gizagiza.mp4,"jagged, serrated",v1hk-kurikuri.mp4,0,69302.59999999998
19,13612053.0,condition-3,10.0,v0,visual,v0kh-tiratira.mp4,v0hk-kukkiri.mp4,v0hk-kukkiri.mp4,"clearly, distinctly, sharply",v0hk-kukkiri.mp4,1,20376.59999999404
19,13612053.0,condition-3,11.0,i1,interoceptive,i1kh-gatugatu.mp4,i1hk-geNnari.mp4,i1kh-gatugatu.mp4,"ravenously, greedily",i1kh-gatugatu.mp4,1,26241.899999997
19,13612053.0,condition-3,12.0,i9,interoceptive,i9kh-dokidoki.mp4,i9hk-yuttari.mp4,i9kh-dokidoki.mp4,with a rapid heartbeat,i9kh-dokidoki.mp4,1,20120.099999999977
19,13612053.0,condition-3,13.0,v9,visual,v9hk-mukumuku.mp4,v9kh-bosabosa.mp4,v9kh-bosabosa.mp4,"ruffled, disheveled",v9kh-bosabosa.mp4,1,57404.80000000296
19,13612053.0,condition-3,14.0,v8,visual,v8hk-marumaru.mp4,v8kh-garigari.mp4,v8hk-marumaru.mp4,"plump, rotund, chubby",v8hk-marumaru.mp4,1,16638.09999999404
19,13612053.0,condition-3,15.0,a7,auditory,a7hk-dosidosi.mp4,a7kh-gisigisi.mp4,a7kh-gisigisi.mp4,"with a creak, squeak",a7hk-dosidosi.mp4,0,13965.999999996971
19,13612053.0,condition-3,16.0,i0,interoceptive,i0hk-uNzari.mp4,i0kh-wakuwaku.mp4,i0hk-uNzari.mp4,"boredom, tedious, fed up with",i0kh-wakuwaku.mp4,0,11384.200000006009
19,13612053.0,condition-3,17.0,v3,visual,v3kh-hirahira.mp4,v3hk-pitari.mp4,v3kh-hirahira.mp4,"fluttering, dangling",v3kh-hirahira.mp4,1,21757.30000000296
19,13612053.0,condition-3,18.0,a6,auditory,a6hk-dosari.mp4,a6kh-katitto.mp4,a6hk-dosari.mp4,with a thud,a6hk-dosari.mp4,1,24495.29999999702
19,13612053.0,condition-3,19.0,a9,auditory,a9hk-mogomogo.mp4,a9kh-sakutto.mp4,a9kh-sakutto.mp4,with a crunch,a9kh-sakutto.mp4,1,13120.399999994086
19,13612053.0,condition-3,20.0,i4,interoceptive,i4kh-dogimagi.mp4,i4hk-tyaNto.mp4,i4hk-tyaNto.mp4,"attentive, proper attitude",i4kh-dogimagi.mp4,0,15707.90000000596
19,13612053.0,condition-3,21.0,a8,auditory,a8kh-kyaakyaa.mp4,a8hk-bosori.mp4,a8hk-bosori.mp4,"in a whisper, in a murmur",a8hk-bosori.mp4,1,44175.50000000594
19,13612053.0,condition-3,22.0,a3,auditory,a3hk-ziriziri.mp4,a3kh-syakisyaki.mp4,a3kh-syakisyaki.mp4,"crisp, crunchy",a3hk-ziriziri.mp4,0,12862.09999999404
19,13612053.0,condition-3,23.0,a4,auditory,a4kh-poripori.mp4,a4hk-zuruzuru.mp4,a4hk-zuruzuru.mp4,with a slurp,a4kh-poripori.mp4,0,43379.20000000007
19,13612053.0,condition-3,24.0,a1,auditory,a1hk-sitosito.mp4,a1kh-batyabatya.mp4,a1kh-batyabatya.mp4,splashing,a1kh-batyabatya.mp4,1,24890.400000002934
19,13612053.0,condition-3,25.0,i5,interoceptive,i5kh-harahara.mp4,i5hk-nobinobi.mp4,i5kh-harahara.mp4,"anxious, nervous",i5kh-harahara.mp4,1,13174.099999999977
19,13612053.0,condition-3,26.0,v5,visual,v5kh-nikoniko.mp4,v5hk-busuri.mp4,v5kh-nikoniko.mp4,"smilingly, with a grin",v5hk-busuri.mp4,0,16969.40000000596
19,13612053.0,condition-3,27.0,a0,auditory,a0hk-gosogoso.mp4,a0kh-katakata.mp4,a0hk-gosogoso.mp4,with a rustling sound,a0hk-gosogoso.mp4,1,66152.30000000005
19,13612053.0,condition-3,28.0,v6,visual,v6kh-gotugotu.mp4,v6hk-huNwari.mp4,v6hk-huNwari.mp4,"gently, airily, fluffy",v6kh-gotugotu.mp4,0,22542.20000000298
19,13612053.0,condition-3,29.0,a5,auditory,a5kh-dotabata.mp4,a5hk-sororisorori.mp4,a5kh-dotabata.mp4,"noisily, with heavy feet",a5hk-sororisorori.mp4,0,13333.600000005914
19,13612053.0,condition-3,30.0,i8,interoceptive,i8hk-hotto.mp4,i8kh-dokiri.mp4,i8hk-hotto.mp4,with a feeling of relief,i8hk-hotto.mp4,1,8703.400000000023
19,13611736.0,condition-3,1.0,v0,visual,v0hk-kukkiri.mp4,v0kh-tiratira.mp4,v0hk-kukkiri.mp4,"clearly, distinctly, sharply",v0kh-tiratira.mp4,0,22870.499999952328
19,13611736.0,condition-3,2.0,i8,interoceptive,i8hk-hotto.mp4,i8kh-dokiri.mp4,i8hk-hotto.mp4,with a feeling of relief,i8kh-dokiri.mp4,0,40557.89999998809
19,13611736.0,condition-3,3.0,v4,visual,v4kh-barabara.mp4,v4hk-bissiri.mp4,v4hk-bissiri.mp4,"closely lined up, densely",v4kh-barabara.mp4,0,91760.19999997616
19,13611736.0,condition-3,4.0,i0,interoceptive,i0kh-wakuwaku.mp4,i0hk-uNzari.mp4,i0hk-uNzari.mp4,"boredom, tedious, fed up with",i0hk-uNzari.mp4,1,16213.199999976148
19,13611736.0,condition-3,5.0,a1,auditory,a1kh-batyabatya.mp4,a1hk-sitosito.mp4,a1kh-batyabatya.mp4,splashing,a1kh-batyabatya.mp4,1,54404.39999997616
19,13611736.0,condition-3,6.0,v3,visual,v3kh-hirahira.mp4,v3hk-pitari.mp4,v3kh-hirahira.mp4,"fluttering, dangling",v3kh-hirahira.mp4,1,53654.5
19,13611736.0,condition-3,7.0,a4,auditory,a4kh-poripori.mp4,a4hk-zuruzuru.mp4,a4hk-zuruzuru.mp4,with a slurp,a4kh-poripori.mp4,0,15829.099999964235
19,13611736.0,condition-3,8.0,v2,visual,v2hk-doNyori.mp4,v2kh-kirakira.mp4,v2hk-doNyori.mp4,"dark, gloomy",v2hk-doNyori.mp4,1,1121099.0999999642
19,13611736.0,condition-3,9.0,i4,interoceptive,i4hk-tyaNto.mp4,i4kh-dogimagi.mp4,i4hk-tyaNto.mp4,"attentive, proper attitude",i4kh-dogimagi.mp4,0,20496.29999995232
19,13611736.0,condition-3,10.0,i9,interoceptive,i9kh-dokidoki.mp4,i9hk-yuttari.mp4,i9kh-dokidoki.mp4,with a rapid heartbeat,i9kh-dokidoki.mp4,1,23492.39999997616
19,13611736.0,condition-3,11.0,i6,interoceptive,i6kh-girigiri.mp4,i6hk-noNbiri.mp4,i6hk-noNbiri.mp4,"at leisure, in a relaxed manner",i6hk-noNbiri.mp4,1,73120.3999999999
19,13611736.0,condition-3,12.0,v5,visual,v5hk-busuri.mp4,v5kh-nikoniko.mp4,v5kh-nikoniko.mp4,"smilingly, with a grin",v5kh-nikoniko.mp4,1,62625.69999998808
19,13611736.0,condition-3,13.0,v7,visual,v7hk-boNyari.mp4,v7kh-kiritto.mp4,v7kh-kiritto.mp4,"crisp appearance, stiffly",v7kh-kiritto.mp4,1,24912.999999964144
19,13611736.0,condition-3,14.0,a8,auditory,a8hk-bosori.mp4,a8kh-kyaakyaa.mp4,a8hk-bosori.mp4,"in a whisper, in a murmur",a8hk-bosori.mp4,1,32589.29999996419
19,13611736.0,condition-3,15.0,a5,auditory,a5hk-sororisorori.mp4,a5kh-dotabata.mp4,a5kh-dotabata.mp4,"noisily, with heavy feet",a5hk-sororisorori.mp4,0,10722.799999988172
19,13611736.0,condition-3,16.0,v6,visual,v6hk-huNwari.mp4,v6kh-gotugotu.mp4,v6hk-huNwari.mp4,"gently, airily, fluffy",v6kh-gotugotu.mp4,0,10685.499999988126
19,13611736.0,condition-3,17.0,v1,visual,v1kh-gizagiza.mp4,v1hk-kurikuri.mp4,v1kh-gizagiza.mp4,"jagged, serrated",v1hk-kurikuri.mp4,0,48046.99999995227
19,13611736.0,condition-3,18.0,a0,auditory,a0hk-gosogoso.mp4,a0kh-katakata.mp4,a0hk-gosogoso.mp4,with a rustling sound,a0kh-katakata.mp4,0,119936.69999999995
19,13611736.0,condition-3,19.0,a9,auditory,a9kh-sakutto.mp4,a9hk-mogomogo.mp4,a9kh-sakutto.mp4,with a crunch,a9kh-sakutto.mp4,1,20737.69999997597
19,13611736.0,condition-3,20.0,a3,auditory,a3kh-syakisyaki.mp4,a3hk-ziriziri.mp4,a3kh-syakisyaki.mp4,"crisp, crunchy",a3kh-syakisyaki.mp4,1,37093.5
19,13611736.0,condition-3,21.0,i7,interoceptive,i7hk-hokkori.mp4,i7kh-zokuzoku.mp4,i7kh-zokuzoku.mp4,"shivering, feeling chilly",i7kh-zokuzoku.mp4,1,38035.19999995222
19,13611736.0,condition-3,22.0,v9,visual,v9hk-mukumuku.mp4,v9kh-bosabosa.mp4,v9kh-bosabosa.mp4,"ruffled, disheveled",v9kh-bosabosa.mp4,1,68942.09999998799
19,13611736.0,condition-3,23.0,a2,auditory,a2hk-zyaazyaa.mp4,a2kh-potapota.mp4,a2hk-zyaazyaa.mp4,noisily gushing,a2hk-zyaazyaa.mp4,1,8503.999999987893
19,13611736.0,condition-3,24.0,a7,auditory,a7hk-dosidosi.mp4,a7kh-gisigisi.mp4,a7kh-gisigisi.mp4,"with a creak, squeak",a7kh-gisigisi.mp4,1,53353.79999997607
19,13611736.0,condition-3,25.0,i1,interoceptive,i1kh-gatugatu.mp4,i1hk-geNnari.mp4,i1kh-gatugatu.mp4,"ravenously, greedily",i1hk-geNnari.mp4,0,13365.399999964053
19,13611736.0,condition-3,26.0,v8,visual,v8kh-garigari.mp4,v8hk-marumaru.mp4,v8hk-marumaru.mp4,"plump, rotund, chubby",v8hk-marumaru.mp4,1,9773.399999999909
19,13611736.0,condition-3,27.0,i2,interoceptive,i2hk-syoboN.mp4,i2kh-ruNruN.mp4,i2hk-syoboN.mp4,"downhearted, dejected",i2kh-ruNruN.mp4,0,36942.69999995222
19,13611736.0,condition-3,28.0,a6,auditory,a6hk-dosari.mp4,a6kh-katitto.mp4,a6hk-dosari.mp4,with a thud,a6kh-katitto.mp4,0,36619.19999995222
19,13611736.0,condition-3,29.0,i5,interoceptive,i5kh-harahara.mp4,i5hk-nobinobi.mp4,i5kh-harahara.mp4,"anxious, nervous",i5hk-nobinobi.mp4,0,21421.99999997625
19,13611736.0,condition-3,30.0,i3,interoceptive,i3hk-sukkiri.mp4,i3kh-iraira.mp4,i3kh-iraira.mp4,"to get irritated, annoyed",i3hk-sukkiri.mp4,0,17835.700000000186
